No.,Time,,Time 1,Time 2,Delay,,Delay 1,Delay 2 ,Jitter,,,
2888,"8,433,908",,"8,433,908","8,437,405","3,497",,3495,2,-3493,,,
2889,"8,437,405",,"8,437,405","8,437,407",2,,1,1,0,,,
2890,"8,437,407",,"8,437,407","8,437,408",1,,0,1,1,,,
2891,"8,437,408",,"8,437,408","8,437,409",1,,0,1,1,,,
2892,"8,437,409",,"8,437,409","8,437,410",1,,0,1,1,,,
2893,"8,437,410",,"8,437,410","8,437,411",1,,-2,3,5,,,
2894,"8,437,411",,"8,437,411","8,437,414",3,,2,1,-1,,,
2895,"8,437,414",,"8,437,414","8,437,415",1,,-1,2,3,,,
2896,"8,437,415",,"8,437,415","8,437,417",2,,1,1,0,,,
2897,"8,437,417",,"8,437,417","8,437,418",1,,-1,2,3,,,
2898,"8,437,418",,"8,437,418","8,437,420",2,,1,1,0,,,
2899,"8,437,420",,"8,437,420","8,437,421",1,,0,1,1,,,
2900,"8,437,421",,"8,437,421","8,437,422",1,,0,1,1,,,
2901,"8,437,422",,"8,437,422","8,437,423",1,,-609,610,1219,,,
2902,"8,437,423",,"8,437,423","8,438,033",610,,444,166,-278,,,
2903,"8,438,033",,"8,438,033","8,438,199",166,,51,115,64,,,
2904,"8,438,199",,"8,438,199","8,438,314",115,,22,93,71,,,
2905,"8,438,314",,"8,438,314","8,438,407",93,,-1,94,95,,,
2906,"8,438,407",,"8,438,407","8,438,501",94,,-159,253,412,,,
2907,"8,438,501",,"8,438,501","8,438,754",253,,-136,389,525,,,
2908,"8,438,754",,"8,438,754","8,439,143",389,,229,160,-69,,,
2909,"8,439,143",,"8,439,143","8,439,303",160,,159,1,-158,,,
2910,"8,439,303",,"8,439,303","8,439,304",1,,0,1,1,,,
2911,"8,439,304",,"8,439,304","8,439,305",1,,0,1,1,,,
2912,"8,439,305",,"8,439,305","8,439,306",1,,0,1,1,,,
2913,"8,439,306",,"8,439,306","8,439,307",1,,0,1,1,,,
2914,"8,439,307",,"8,439,307","8,439,308",1,,0,1,1,,,
2915,"8,439,308",,"8,439,308","8,439,309",1,,-281,282,563,,,
2916,"8,439,309",,"8,439,309","8,439,591",282,,154,128,-26,,,
2917,"8,439,591",,"8,439,591","8,439,719",128,,-4389,4517,8906,,,
2918,"8,439,719",,"8,439,719","8,444,236","4,517",,4515,2,-4513,,,
2919,"8,444,236",,"8,444,236","8,444,238",2,,1,1,0,,,
2920,"8,444,238",,"8,444,238","8,444,239",1,,0,1,1,,,
2921,"8,444,239",,"8,444,239","8,444,240",1,,0,1,1,,,
2922,"8,444,240",,"8,444,240","8,444,241",1,,0,1,1,,,
2923,"8,444,241",,"8,444,241","8,444,242",1,,0,1,1,,,
2924,"8,444,242",,"8,444,242","8,444,243",1,,-377,378,755,,,
2925,"8,444,243",,"8,444,243","8,444,621",378,,188,190,2,,,
2926,"8,444,621",,"8,444,621","8,444,811",190,,95,95,0,,,
2927,"8,444,811",,"8,444,811","8,444,906",95,,6,89,83,,,
2928,"8,444,906",,"8,444,906","8,444,995",89,,-1621,1710,3331,,,
2929,"8,444,995",,"8,444,995","8,446,705","1,710",,1709,1,-1708,,,
2930,"8,446,705",,"8,446,705","8,446,706",1,,-268,269,537,,,
2931,"8,446,706",,"8,446,706","8,446,975",269,,118,151,33,,,
2932,"8,446,975",,"8,446,975","8,447,126",151,,-9425,9576,19001,,,
2933,"8,447,126",,"8,447,126","8,456,702","9,576",,9574,2,-9572,,,
2934,"8,456,702",,"8,456,702","8,456,704",2,,1,1,0,,,
2935,"8,456,704",,"8,456,704","8,456,705",1,,0,1,1,,,
2936,"8,456,705",,"8,456,705","8,456,706",1,,0,1,1,,,
2937,"8,456,706",,"8,456,706","8,456,707",1,,-1,2,3,,,
2938,"8,456,707",,"8,456,707","8,456,709",2,,2,0,-2,,,
2939,"8,456,709",,"8,456,709","8,456,709",0,,-4,4,8,,,
2940,"8,456,709",,"8,456,709","8,456,713",4,,3,1,-2,,,
2941,"8,456,713",,"8,456,713","8,456,714",1,,0,1,1,,,
2942,"8,456,714",,"8,456,714","8,456,715",1,,0,1,1,,,
2943,"8,456,715",,"8,456,715","8,456,716",1,,0,1,1,,,
2944,"8,456,716",,"8,456,716","8,456,717",1,,0,1,1,,,
2945,"8,456,717",,"8,456,717","8,456,718",1,,0,1,1,,,
2946,"8,456,718",,"8,456,718","8,456,719",1,,0,1,1,,,
2947,"8,456,719",,"8,456,719","8,456,720",1,,-383,384,767,,,
2948,"8,456,720",,"8,456,720","8,457,104",384,,211,173,-38,,,
2949,"8,457,104",,"8,457,104","8,457,277",173,,83,90,7,,,
2950,"8,457,277",,"8,457,277","8,457,367",90,,3,87,84,,,
2951,"8,457,367",,"8,457,367","8,457,454",87,,-29,116,145,,,
2952,"8,457,454",,"8,457,454","8,457,570",116,,29,87,58,,,
2953,"8,457,570",,"8,457,570","8,457,657",87,,-42,129,171,,,
2954,"8,457,657",,"8,457,657","8,457,786",129,,42,87,45,,,
2955,"8,457,786",,"8,457,786","8,457,873",87,,-1,88,89,,,
2956,"8,457,873",,"8,457,873","8,457,961",88,,-4,92,96,,,
2957,"8,457,961",,"8,457,961","8,458,053",92,,-12,104,116,,,
2958,"8,458,053",,"8,458,053","8,458,157",104,,-326,430,756,,,
2959,"8,458,157",,"8,458,157","8,458,587",430,,429,1,-428,,,
2960,"8,458,587",,"8,458,587","8,458,588",1,,0,1,1,,,
2961,"8,458,588",,"8,458,588","8,458,589",1,,0,1,1,,,
2962,"8,458,589",,"8,458,589","8,458,590",1,,-304,305,609,,,
2963,"8,458,590",,"8,458,590","8,458,895",305,,199,106,-93,,,
2964,"8,458,895",,"8,458,895","8,459,001",106,,20,86,66,,,
2965,"8,459,001",,"8,459,001","8,459,087",86,,-4,90,94,,,
2966,"8,459,087",,"8,459,087","8,459,177",90,,-166,256,422,,,
2967,"8,459,177",,"8,459,177","8,459,433",256,,255,1,-254,,,
2968,"8,459,433",,"8,459,433","8,459,434",1,,-195,196,391,,,
2969,"8,459,434",,"8,459,434","8,459,630",196,,77,119,42,,,
2970,"8,459,630",,"8,459,630","8,459,749",119,,-1277,1396,2673,,,
2971,"8,459,749",,"8,459,749","8,461,145","1,396",,1395,1,-1394,,,
2972,"8,461,145",,"8,461,145","8,461,146",1,,-235,236,471,,,
2973,"8,461,146",,"8,461,146","8,461,382",236,,131,105,-26,,,
2974,"8,461,382",,"8,461,382","8,461,487",105,,60,45,-15,,,
2975,"8,461,487",,"8,461,487","8,461,532",45,,-1037,1082,2119,,,
2976,"8,461,532",,"8,461,532","8,462,614","1,082",,447,635,188,,,
2977,"8,462,614",,"8,462,614","8,463,249",635,,466,169,-297,,,
2978,"8,463,249",,"8,463,249","8,463,418",169,,-3225,3394,6619,,,
2979,"8,463,418",,"8,463,418","8,466,812","3,394",,3393,1,-3392,,,
2980,"8,466,812",,"8,466,812","8,466,813",1,,-3,4,7,,,
2981,"8,466,813",,"8,466,813","8,466,817",4,,3,1,-2,,,
2982,"8,466,817",,"8,466,817","8,466,818",1,,-400,401,801,,,
2983,"8,466,818",,"8,466,818","8,467,219",401,,206,195,-11,,,
2984,"8,467,219",,"8,467,219","8,467,414",195,,-1082,1277,2359,,,
2985,"8,467,414",,"8,467,414","8,468,691","1,277",,-476,1753,2229,,,
2986,"8,468,691",,"8,468,691","8,470,444","1,753",,1751,2,-1749,,,
2987,"8,470,444",,"8,470,444","8,470,446",2,,-151,153,304,,,
2988,"8,470,446",,"8,470,446","8,470,599",153,,152,1,-151,,,
2989,"8,470,599",,"8,470,599","8,470,600",1,,-1120,1121,2241,,,
2990,"8,470,600",,"8,470,600","8,471,721","1,121",,872,249,-623,,,
2991,"8,471,721",,"8,471,721","8,471,970",249,,-2161,2410,4571,,,
2992,"8,471,970",,"8,471,970","8,474,380","2,410",,2293,117,-2176,,,
2993,"8,474,380",,"8,474,380","8,474,497",117,,113,4,-109,,,
2994,"8,474,497",,"8,474,497","8,474,501",4,,-263,267,530,,,
2995,"8,474,501",,"8,474,501","8,474,768",267,,95,172,77,,,
2996,"8,474,768",,"8,474,768","8,474,940",172,,8,164,156,,,
2997,"8,474,940",,"8,474,940","8,475,104",164,,-706,870,1576,,,
2998,"8,475,104",,"8,475,104","8,475,974",870,,-153,1023,1176,,,
2999,"8,475,974",,"8,475,974","8,476,997","1,023",,-121,1144,1265,,,
3000,"8,476,997",,"8,476,997","8,478,141","1,144",,924,220,-704,,,
3001,"8,478,141",,"8,478,141","8,478,361",220,,54,166,112,,,
3002,"8,478,361",,"8,478,361","8,478,527",166,,-4,170,174,,,
3003,"8,478,527",,"8,478,527","8,478,697",170,,-2643,2813,5456,,,
3004,"8,478,697",,"8,478,697","8,481,510","2,813",,2687,126,-2561,,,
3005,"8,481,510",,"8,481,510","8,481,636",126,,124,2,-122,,,
3006,"8,481,636",,"8,481,636","8,481,638",2,,-1324,1326,2650,,,
3007,"8,481,638",,"8,481,638","8,482,964","1,326",,1324,2,-1322,,,
3008,"8,482,964",,"8,482,964","8,482,966",2,,0,2,2,,,
3009,"8,482,966",,"8,482,966","8,482,968",2,,-367,369,736,,,
3010,"8,482,968",,"8,482,968","8,483,337",369,,116,253,137,,,
3011,"8,483,337",,"8,483,337","8,483,590",253,,150,103,-47,,,
3012,"8,483,590",,"8,483,590","8,483,693",103,,-1127,1230,2357,,,
3013,"8,483,693",,"8,483,693","8,484,923","1,230",,1228,2,-1226,,,
3014,"8,484,923",,"8,484,923","8,484,925",2,,-259,261,520,,,
3015,"8,484,925",,"8,484,925","8,485,186",261,,60,201,141,,,
3016,"8,485,186",,"8,485,186","8,485,387",201,,200,1,-199,,,
3017,"8,485,387",,"8,485,387","8,485,388",1,,-1265,1266,2531,,,
3018,"8,485,388",,"8,485,388","8,486,654","1,266",,1037,229,-808,,,
3019,"8,486,654",,"8,486,654","8,486,883",229,,-3211,3440,6651,,,
3020,"8,486,883",,"8,486,883","8,490,323","3,440",,3317,123,-3194,,,
3021,"8,490,323",,"8,490,323","8,490,446",123,,122,1,-121,,,
3022,"8,490,446",,"8,490,446","8,490,447",1,,-196,197,393,,,
3023,"8,490,447",,"8,490,447","8,490,644",197,,-624,821,1445,,,
3024,"8,490,644",,"8,490,644","8,491,465",821,,151,670,519,,,
3025,"8,491,465",,"8,491,465","8,492,135",670,,255,415,160,,,
3026,"8,492,135",,"8,492,135","8,492,550",415,,414,1,-413,,,
3027,"8,492,550",,"8,492,550","8,492,551",1,,-2381,2382,4763,,,
3028,"8,492,551",,"8,492,551","8,494,933","2,382",,2380,2,-2378,,,
3029,"8,494,933",,"8,494,933","8,494,935",2,,-656,658,1314,,,
3030,"8,494,935",,"8,494,935","8,495,593",658,,654,4,-650,,,
3031,"8,495,593",,"8,495,593","8,495,597",4,,-185,189,374,,,
3032,"8,495,597",,"8,495,597","8,495,786",189,,-1105,1294,2399,,,
3033,"8,495,786",,"8,495,786","8,497,080","1,294",,1293,1,-1292,,,
3034,"8,497,080",,"8,497,080","8,497,081",1,,-200,201,401,,,
3035,"8,497,081",,"8,497,081","8,497,282",201,,115,86,-29,,,
3036,"8,497,282",,"8,497,282","8,497,368",86,,-48,134,182,,,
3037,"8,497,368",,"8,497,368","8,497,502",134,,33,101,68,,,
3038,"8,497,502",,"8,497,502","8,497,603",101,,-2221,2322,4543,,,
3039,"8,497,603",,"8,497,603","8,499,925","2,322",,1773,549,-1224,,,
3040,"8,499,925",,"8,499,925","8,500,474",549,,547,2,-545,,,
3041,"8,500,474",,"8,500,474","8,500,476",2,,1,1,0,,,
3042,"8,500,476",,"8,500,476","8,500,477",1,,-274,275,549,,,
3043,"8,500,477",,"8,500,477","8,500,752",275,,106,169,63,,,
3044,"8,500,752",,"8,500,752","8,500,921",169,,-728,897,1625,,,
3045,"8,500,921",,"8,500,921","8,501,818",897,,684,213,-471,,,
3046,"8,501,818",,"8,501,818","8,502,031",213,,-1228,1441,2669,,,
3047,"8,502,031",,"8,502,031","8,503,472","1,441",,1271,170,-1101,,,
3048,"8,503,472",,"8,503,472","8,503,642",170,,-56,226,282,,,
3049,"8,503,642",,"8,503,642","8,503,868",226,,48,178,130,,,
3050,"8,503,868",,"8,503,868","8,504,046",178,,-91,269,360,,,
3051,"8,504,046",,"8,504,046","8,504,315",269,,91,178,87,,,
3052,"8,504,315",,"8,504,315","8,504,493",178,,-419,597,1016,,,
3053,"8,504,493",,"8,504,493","8,505,090",597,,595,2,-593,,,
3054,"8,505,090",,"8,505,090","8,505,092",2,,-191,193,384,,,
3055,"8,505,092",,"8,505,092","8,505,285",193,,59,134,75,,,
3056,"8,505,285",,"8,505,285","8,505,419",134,,-35006,35140,70146,,,
3057,"8,505,419",,"8,505,419","8,540,559","35,140",,35023,117,-34906,,,
3058,"8,540,559",,"8,540,559","8,540,676",117,,116,1,-115,,,
3059,"8,540,676",,"8,540,676","8,540,677",1,,-276,277,553,,,
3060,"8,540,677",,"8,540,677","8,540,954",277,,-12,289,301,,,
3061,"8,540,954",,"8,540,954","8,541,243",289,,288,1,-287,,,
3062,"8,541,243",,"8,541,243","8,541,244",1,,-208,209,417,,,
3063,"8,541,244",,"8,541,244","8,541,453",209,,75,134,59,,,
3064,"8,541,453",,"8,541,453","8,541,587",134,,-127,261,388,,,
3065,"8,541,587",,"8,541,587","8,541,848",261,,260,1,-259,,,
3066,"8,541,848",,"8,541,848","8,541,849",1,,0,1,1,,,
3067,"8,541,849",,"8,541,849","8,541,850",1,,-191,192,383,,,
3068,"8,541,850",,"8,541,850","8,542,042",192,,-109,301,410,,,
3069,"8,542,042",,"8,542,042","8,542,343",301,,300,1,-299,,,
3070,"8,542,343",,"8,542,343","8,542,344",1,,-27,28,55,,,
3071,"8,542,344",,"8,542,344","8,542,372",28,,-78,106,184,,,
3072,"8,542,372",,"8,542,372","8,542,478",106,,-595,701,1296,,,
3073,"8,542,478",,"8,542,478","8,543,179",701,,700,1,-699,,,
3074,"8,543,179",,"8,543,179","8,543,180",1,,0,1,1,,,
3075,"8,543,180",,"8,543,180","8,543,181",1,,0,1,1,,,
3076,"8,543,181",,"8,543,181","8,543,182",1,,-168,169,337,,,
3077,"8,543,182",,"8,543,182","8,543,351",169,,168,1,-167,,,
3078,"8,543,351",,"8,543,351","8,543,352",1,,-681,682,1363,,,
3079,"8,543,352",,"8,543,352","8,544,034",682,,681,1,-680,,,
3080,"8,544,034",,"8,544,034","8,544,035",1,,0,1,1,,,
3081,"8,544,035",,"8,544,035","8,544,036",1,,0,1,1,,,
3082,"8,544,036",,"8,544,036","8,544,037",1,,-238,239,477,,,
3083,"8,544,037",,"8,544,037","8,544,276",239,,102,137,35,,,
3084,"8,544,276",,"8,544,276","8,544,413",137,,-110,247,357,,,
3085,"8,544,413",,"8,544,413","8,544,660",247,,245,2,-243,,,
3086,"8,544,660",,"8,544,660","8,544,662",2,,1,1,0,,,
3087,"8,544,662",,"8,544,662","8,544,663",1,,-203,204,407,,,
3088,"8,544,663",,"8,544,663","8,544,867",204,,89,115,26,,,
3089,"8,544,867",,"8,544,867","8,544,982",115,,9,106,97,,,
3090,"8,544,982",,"8,544,982","8,545,088",106,,101,5,-96,,,
3091,"8,545,088",,"8,545,088","8,545,093",5,,-99,104,203,,,
3092,"8,545,093",,"8,545,093","8,545,197",104,,-1070,1174,2244,,,
3093,"8,545,197",,"8,545,197","8,546,371","1,174",,1173,1,-1172,,,
3094,"8,546,371",,"8,546,371","8,546,372",1,,0,1,1,,,
3095,"8,546,372",,"8,546,372","8,546,373",1,,-249,250,499,,,
3096,"8,546,373",,"8,546,373","8,546,623",250,,112,138,26,,,
3097,"8,546,623",,"8,546,623","8,546,761",138,,134,4,-130,,,
3098,"8,546,761",,"8,546,761","8,546,765",4,,3,1,-2,,,
3099,"8,546,765",,"8,546,765","8,546,766",1,,-127,128,255,,,
3100,"8,546,766",,"8,546,766","8,546,894",128,,23,105,82,,,
3101,"8,546,894",,"8,546,894","8,546,999",105,,70,35,-35,,,
3102,"8,546,999",,"8,546,999","8,547,034",35,,34,1,-33,,,
3103,"8,547,034",,"8,547,034","8,547,035",1,,-62,63,125,,,
3104,"8,547,035",,"8,547,035","8,547,098",63,,-41,104,145,,,
3105,"8,547,098",,"8,547,098","8,547,202",104,,-143,247,390,,,
3106,"8,547,202",,"8,547,202","8,547,449",247,,246,1,-245,,,
3107,"8,547,449",,"8,547,449","8,547,450",1,,-127,128,255,,,
3108,"8,547,450",,"8,547,450","8,547,578",128,,-7,135,142,,,
3109,"8,547,578",,"8,547,578","8,547,713",135,,-94,229,323,,,
3110,"8,547,713",,"8,547,713","8,547,942",229,,227,2,-225,,,
3111,"8,547,942",,"8,547,942","8,547,944",2,,-145,147,292,,,
3112,"8,547,944",,"8,547,944","8,548,091",147,,35,112,77,,,
3113,"8,548,091",,"8,548,091","8,548,203",112,,-711,823,1534,,,
3114,"8,548,203",,"8,548,203","8,549,026",823,,821,2,-819,,,
3115,"8,549,026",,"8,549,026","8,549,028",2,,1,1,0,,,
3116,"8,549,028",,"8,549,028","8,549,029",1,,0,1,1,,,
3117,"8,549,029",,"8,549,029","8,549,030",1,,0,1,1,,,
3118,"8,549,030",,"8,549,030","8,549,031",1,,0,1,1,,,
3119,"8,549,031",,"8,549,031","8,549,032",1,,0,1,1,,,
3120,"8,549,032",,"8,549,032","8,549,033",1,,-1151,1152,2303,,,
3121,"8,549,033",,"8,549,033","8,550,185","1,152",,895,257,-638,,,
3122,"8,550,185",,"8,550,185","8,550,442",257,,256,1,-255,,,
3123,"8,550,442",,"8,550,442","8,550,443",1,,-248,249,497,,,
3124,"8,550,443",,"8,550,443","8,550,692",249,,135,114,-21,,,
3125,"8,550,692",,"8,550,692","8,550,806",114,,16,98,82,,,
3126,"8,550,806",,"8,550,806","8,550,904",98,,-54,152,206,,,
3127,"8,550,904",,"8,550,904","8,551,056",152,,-1583,1735,3318,,,
3128,"8,551,056",,"8,551,056","8,552,791","1,735",,1734,1,-1733,,,
3129,"8,552,791",,"8,552,791","8,552,792",1,,-1,2,3,,,
3130,"8,552,792",,"8,552,792","8,552,794",2,,-130,132,262,,,
3131,"8,552,794",,"8,552,794","8,552,926",132,,131,1,-130,,,
3132,"8,552,926",,"8,552,926","8,552,927",1,,-201,202,403,,,
3133,"8,552,927",,"8,552,927","8,553,129",202,,66,136,70,,,
3134,"8,553,129",,"8,553,129","8,553,265",136,,37,99,62,,,
3135,"8,553,265",,"8,553,265","8,553,364",99,,-544,643,1187,,,
3136,"8,553,364",,"8,553,364","8,554,007",643,,425,218,-207,,,
3137,"8,554,007",,"8,554,007","8,554,225",218,,-622,840,1462,,,
3138,"8,554,225",,"8,554,225","8,555,065",840,,645,195,-450,,,
3139,"8,555,065",,"8,555,065","8,555,260",195,,-430,625,1055,,,
3140,"8,555,260",,"8,555,260","8,555,885",625,,624,1,-623,,,
3141,"8,555,885",,"8,555,885","8,555,886",1,,0,1,1,,,
3142,"8,555,886",,"8,555,886","8,555,887",1,,-205,206,411,,,
3143,"8,555,887",,"8,555,887","8,556,093",206,,49,157,108,,,
3144,"8,556,093",,"8,556,093","8,556,250",157,,-548,705,1253,,,
3145,"8,556,250",,"8,556,250","8,556,955",705,,703,2,-701,,,
3146,"8,556,955",,"8,556,955","8,556,957",2,,-229,231,460,,,
3147,"8,556,957",,"8,556,957","8,557,188",231,,-2964,3195,6159,,,
3148,"8,557,188",,"8,557,188","8,560,383","3,195",,2991,204,-2787,,,
3149,"8,560,383",,"8,560,383","8,560,587",204,,-220,424,644,,,
3150,"8,560,587",,"8,560,587","8,561,011",424,,423,1,-422,,,
3151,"8,561,011",,"8,561,011","8,561,012",1,,-139,140,279,,,
3152,"8,561,012",,"8,561,012","8,561,152",140,,90,50,-40,,,
3153,"8,561,152",,"8,561,152","8,561,202",50,,-801,851,1652,,,
3154,"8,561,202",,"8,561,202","8,562,053",851,,-1646,2497,4143,,,
3155,"8,562,053",,"8,562,053","8,564,550","2,497",,589,1908,1319,,,
3156,"8,564,550",,"8,564,550","8,566,458","1,908",,1907,1,-1906,,,
3157,"8,566,458",,"8,566,458","8,566,459",1,,0,1,1,,,
3158,"8,566,459",,"8,566,459","8,566,460",1,,0,1,1,,,
3159,"8,566,460",,"8,566,460","8,566,461",1,,0,1,1,,,
3160,"8,566,461",,"8,566,461","8,566,462",1,,-390,391,781,,,
3161,"8,566,462",,"8,566,462","8,566,853",391,,171,220,49,,,
3162,"8,566,853",,"8,566,853","8,567,073",220,,56,164,108,,,
3163,"8,567,073",,"8,567,073","8,567,237",164,,5,159,154,,,
3164,"8,567,237",,"8,567,237","8,567,396",159,,41,118,77,,,
3165,"8,567,396",,"8,567,396","8,567,514",118,,-3068,3186,6254,,,
3166,"8,567,514",,"8,567,514","857,070","3,186",,3184,2,-3182,,,
3167,"857,070",,"857,070","8,570,702",2,,1,1,0,,,
3168,"8,570,702",,"8,570,702","8,570,703",1,,0,1,1,,,
3169,"8,570,703",,"8,570,703","8,570,704",1,,0,1,1,,,
3170,"8,570,704",,"8,570,704","8,570,705",1,,-1,2,3,,,
3171,"8,570,705",,"8,570,705","8,570,707",2,,1,1,0,,,
3172,"8,570,707",,"8,570,707","8,570,708",1,,-478,479,957,,,
3173,"8,570,708",,"8,570,708","8,571,187",479,,286,193,-93,,,
3174,"8,571,187",,"8,571,187","8,571,380",193,,86,107,21,,,
3175,"8,571,380",,"8,571,380","8,571,487",107,,-1065,1172,2237,,,
3176,"8,571,487",,"8,571,487","8,572,659","1,172",,1170,2,-1168,,,
3177,"8,572,659",,"8,572,659","8,572,661",2,,-272,274,546,,,
3178,"8,572,661",,"8,572,661","8,572,935",274,,-1743,2017,3760,,,
3179,"8,572,935",,"8,572,935","8,574,952","2,017",,1771,246,-1525,,,
3180,"8,574,952",,"8,574,952","8,575,198",246,,71,175,104,,,
3181,"8,575,198",,"8,575,198","8,575,373",175,,174,1,-173,,,
3182,"8,575,373",,"8,575,373","8,575,374",1,,-218,219,437,,,
3183,"8,575,374",,"8,575,374","8,575,593",219,,-31,250,281,,,
3184,"8,575,593",,"8,575,593","8,575,843",250,,-632,882,1514,,,
3185,"8,575,843",,"8,575,843","8,576,725",882,,586,296,-290,,,
3186,"8,576,725",,"8,576,725","8,577,021",296,,-548,844,1392,,,
3187,"8,577,021",,"8,577,021","8,577,865",844,,-1544,2388,3932,,,
3188,"8,577,865",,"8,577,865","8,580,253","2,388",,2383,5,-2378,,,
3189,"8,580,253",,"8,580,253","8,580,258",5,,-236,241,477,,,
3190,"8,580,258",,"8,580,258","8,580,499",241,,-97,338,435,,,
3191,"8,580,499",,"8,580,499","8,580,837",338,,337,1,-336,,,
3192,"8,580,837",,"8,580,837","8,580,838",1,,-168,169,337,,,
3193,"8,580,838",,"8,580,838","8,581,007",169,,48,121,73,,,
3194,"8,581,007",,"8,581,007","8,581,128",121,,-170,291,461,,,
3195,"8,581,128",,"8,581,128","8,581,419",291,,290,1,-289,,,
3196,"8,581,419",,"8,581,419","8,581,420",1,,-183,184,367,,,
3197,"8,581,420",,"8,581,420","8,581,604",184,,60,124,64,,,
3198,"8,581,604",,"8,581,604","8,581,728",124,,-2127,2251,4378,,,
3199,"8,581,728",,"8,581,728","8,583,979",2251,,2250,1,-2249,,,
3200,"8,583,979",,"8,583,979","8,583,980",1,,-134,135,269,,,
3201,"8,583,980",,"8,583,980","8,584,115",135,,134,1,-133,,,
3202,"8,584,115",,"8,584,115","8,584,116",1,,-186,187,373,,,
3203,"8,584,116",,"8,584,116","8,584,303",187,,13,174,161,,,
3204,"8,584,303",,"8,584,303","8,584,477",174,,68,106,38,,,
3205,"8,584,477",,"8,584,477","8,584,583",106,,-919,1025,1944,,,
3206,"8,584,583",,"8,584,583","8,585,608","1,025",,700,325,-375,,,
3207,"8,585,608",,"8,585,608","8,585,933",325,,177,148,-29,,,
3208,"8,585,933",,"8,585,933","8,586,081",148,,-282,430,712,,,
3209,"8,586,081",,"8,586,081","8,586,511",430,,429,1,-428,,,
3210,"8,586,511",,"8,586,511","8,586,512",1,,-160,161,321,,,
3211,"8,586,512",,"8,586,512","8,586,673",161,,40,121,81,,,
3212,"8,586,673",,"8,586,673","8,586,794",121,,-314,435,749,,,
3213,"8,586,794",,"8,586,794","8,587,229",435,,268,167,-101,,,
3214,"8,587,229",,"8,587,229","8,587,396",167,,-2762,2929,5691,,,
3215,"8,587,396",,"8,587,396","8,590,325","2,929",,2927,2,-2925,,,
3216,"8,590,325",,"8,590,325","8,590,327",2,,1,1,0,,,
3217,"8,590,327",,"8,590,327","8,590,328",1,,0,1,1,,,
3218,"8,590,328",,"8,590,328","8,590,329",1,,-261,262,523,,,
3219,"8,590,329",,"8,590,329","8,590,591",262,,144,118,-26,,,
3220,"8,590,591",,"8,590,591","8,590,709",118,,-39,157,196,,,
3221,"8,590,709",,"8,590,709","8,590,866",157,,28,129,101,,,
3222,"8,590,866",,"8,590,866","8,590,995",129,,25,104,79,,,
3223,"8,590,995",,"8,590,995","8,591,099",104,,-136,240,376,,,
3224,"8,591,099",,"8,591,099","8,591,339",240,,30,210,180,,,
3225,"8,591,339",,"8,591,339","8,591,549",210,,-408,618,1026,,,
3226,"8,591,549",,"8,591,549","8,592,167",618,,541,77,-464,,,
3227,"8,592,167",,"8,592,167","8,592,244",77,,-48,125,173,,,
3228,"8,592,244",,"8,592,244","8,592,369",125,,-1266,1391,2657,,,
3229,"8,592,369",,"8,592,369","8,593,760","1,391",,1390,1,-1389,,,
3230,"8,593,760",,"8,593,760","8,593,761",1,,-294,295,589,,,
3231,"8,593,761",,"8,593,761","8,594,056",295,,-1531,1826,3357,,,
3232,"8,594,056",,"8,594,056","8,595,882","1,826",,1601,225,-1376,,,
3233,"8,595,882",,"8,595,882","8,596,107",225,,-34,259,293,,,
3234,"8,596,107",,"8,596,107","8,596,366",259,,258,1,-257,,,
3235,"8,596,366",,"8,596,366","8,596,367",1,,0,1,1,,,
3236,"8,596,367",,"8,596,367","8,596,368",1,,-170,171,341,,,
3237,"8,596,368",,"8,596,368","8,596,539",171,,-155,326,481,,,
3238,"8,596,539",,"8,596,539","8,596,865",326,,-543,869,1412,,,
3239,"8,596,865",,"8,596,865","8,597,734",869,,-1275,2144,3419,,,
3240,"8,597,734",,"8,597,734","8,599,878","2,144",,1766,378,-1388,,,
3241,"8,599,878",,"8,599,878","8,600,256",378,,92,286,194,,,
3242,"8,600,256",,"8,600,256","8,600,542",286,,284,2,-282,,,
